,GHI (W.m-2),DHI (W.m-2),Ambient Temperature (Deg C),Relative Humidity (%),wind velocity (m.s-1),wind direction (deg)
2024-04-08 12:40:00+00:00,556.6,204.8,16.31,53.65,4.621,223.3
2024-04-08 12:45:00+00:00,590.5,225.0,16.17,52.47,4.935,240.8
2024-04-08 12:50:00+00:00,593.8,222.2,16.36,51.49,4.753,237.3
2024-04-08 12:55:00+00:00,566.4,226.7,16.43,49.05,3.929,223.9
2024-04-08 13:00:00+00:00,578.0,225.3,16.39,49.29,4.863,203.2
2024-04-08 13:05:00+00:00,531.6,234.5,16.29,49.68,3.275,199.6
2024-04-08 13:10:00+00:00,501.4,257.7,16.41,51.67,3.199,197.4
2024-04-08 13:15:00+00:00,549.7,272.2,16.51,53.91,3.679,206.0
2024-04-08 13:20:00+00:00,389.2,278.7,16.49,54.84,3.911,194.6
2024-04-08 13:25:00+00:00,439.5,286.0,16.29,53.82,3.409,212.3
2024-04-08 13:30:00+00:00,493.7,312.5,16.31,58.38,3.562,207.0
2024-04-08 13:35:00+00:00,490.6,287.8,16.65,54.45,4.323,196.5
2024-04-08 13:40:00+00:00,476.2,257.7,16.52,56.57,3.988,206.8
2024-04-08 13:45:00+00:00,502.3,232.7,16.41,54.16,3.593,236.8
2024-04-08 13:50:00+00:00,402.8,226.2,16.43,58.23,3.486,218.7
2024-04-08 13:55:00+00:00,402.2,240.3,16.51,53.34,3.2569999999999997,216.4
2024-04-08 14:00:00+00:00,364.8,245.3,16.46,56.22,3.842,208.8
2024-04-08 14:05:00+00:00,328.1,247.9,16.42,53.78,3.813,238.0
2024-04-08 14:10:00+00:00,401.3,259.9,16.42,52.16,3.516,213.6
2024-04-08 14:15:00+00:00,425.1,264.9,16.47,56.15,3.839,206.7
2024-04-08 14:20:00+00:00,294.0,250.6,16.6,54.01,3.175,198.1
2024-04-08 14:25:00+00:00,388.4,255.0,16.36,52.83,3.819,207.6
2024-04-08 14:30:00+00:00,280.7,266.1,16.43,54.44,3.806,210.5
2024-04-08 14:35:00+00:00,257.2,215.2,16.25,54.97,3.052,228.6
2024-04-08 14:40:00+00:00,238.5,203.4,16.19,54.11,2.633,238.7
2024-04-08 14:45:00+00:00,220.0,208.5,16.18,55.75,2.662,249.6
2024-04-08 14:50:00+00:00,208.3,203.0,16.21,55.3,2.349,250.5
2024-04-08 14:55:00+00:00,186.1,184.3,16.09,55.57,3.0610000000000004,223.1
2024-04-08 15:00:00+00:00,177.6,174.4,16.06,56.01,2.725,203.0
2024-04-08 15:05:00+00:00,163.1,160.9,16.02,55.35,3.278,223.9
2024-04-08 15:10:00+00:00,124.9,122.7,15.98,54.98,2.659,213.2
2024-04-08 15:15:00+00:00,107.9,105.7,15.96,55.97,3.053,204.4
2024-04-08 15:20:00+00:00,113.4,111.8,15.93,58.43,2.782,200.2
2024-04-08 15:25:00+00:00,123.0,121.6,15.87,57.0,2.826,193.8
2024-04-08 15:30:00+00:00,126.6,124.4,15.85,55.93,2.727,224.0
2024-04-08 15:35:00+00:00,123.6,121.5,15.83,57.56,2.622,200.5
2024-04-08 15:40:00+00:00,110.7,109.3,15.79,55.72,2.864,229.5
2024-04-08 15:45:00+00:00,127.8,126.1,15.8,56.97,3.622,230.0
2024-04-08 15:50:00+00:00,132.9,130.4,15.8,56.65,2.639,237.6
2024-04-08 15:55:00+00:00,129.9,128.3,15.82,57.94,3.2089999999999996,192.9
2024-04-08 16:00:00+00:00,125.4,124.3,15.81,58.45,2.908,189.7
2024-04-08 16:05:00+00:00,120.6,117.1,15.78,58.73,2.418,227.3
2024-04-08 16:10:00+00:00,116.0,112.6,15.76,56.61,2.6210000000000004,197.5
2024-04-08 16:15:00+00:00,97.9,95.9,15.73,57.45,2.3890000000000002,199.7
2024-04-08 16:20:00+00:00,84.2,81.6,15.67,56.53,2.9760000000000004,202.5
2024-04-08 16:25:00+00:00,80.9,79.04,15.61,59.56,2.498,191.6
2024-04-08 16:30:00+00:00,99.0,97.5,15.56,59.66,2.481,196.1
2024-04-08 16:35:00+00:00,112.4,111.0,15.56,60.69,2.424,211.2
2024-04-08 16:40:00+00:00,92.5,90.2,15.5,61.43,2.226,200.9
2024-04-08 16:45:00+00:00,86.3,83.5,15.43,60.75,1.921,208.1
2024-04-08 16:50:00+00:00,93.5,90.6,15.37,59.28,2.201,224.2
2024-04-08 16:55:00+00:00,89.7,87.6,15.31,60.72,2.2119999999999997,233.8
2024-04-08 17:00:00+00:00,86.5,83.5,15.19,59.78,1.847,226.2
2024-04-08 17:05:00+00:00,70.17,67.63,15.11,61.38,1.7890000000000001,217.5
2024-04-08 17:10:00+00:00,48.56,46.87,15.0,61.97,1.604,197.1
2024-04-08 17:15:00+00:00,39.56,37.78,14.93,60.51,1.462,217.3
2024-04-08 17:20:00+00:00,43.48,41.59,14.9,62.03,1.595,223.1
2024-04-08 17:25:00+00:00,37.49,36.22,14.83,63.08,2.252,209.0
2024-04-08 17:30:00+00:00,21.9,20.74,14.74,60.87,1.819,201.5
2024-04-08 17:35:00+00:00,15.14,14.06,14.65,61.72,1.435,188.9
2024-04-08 17:40:00+00:00,12.78,11.52,14.54,62.16,1.449,193.3
2024-04-08 17:45:00+00:00,11.4,10.19,14.42,61.98,1.2770000000000001,194.9
2024-04-08 17:50:00+00:00,9.24,7.851,14.3,61.83,1.4769999999999999,191.8
2024-04-08 17:55:00+00:00,8.01,6.52,14.18,62.61,1.139,215.3
2024-04-08 18:00:00+00:00,7.069,5.737,14.04,63.02,1.633,217.1
2024-04-08 18:05:00+00:00,6.12,4.945,13.93,63.4,1.305,223.2
2024-04-08 18:10:00+00:00,5.197,3.908,13.88,63.29,1.815,210.5
2024-04-08 18:15:00+00:00,5.354,4.211,13.84,63.61,1.537,213.8
2024-04-08 18:20:00+00:00,4.956,3.557,13.76,63.73,1.443,209.6
2024-04-08 18:25:00+00:00,4.585,3.346,13.68,63.26,1.207,215.1
2024-04-08 18:30:00+00:00,4.523,3.13,13.64,63.31,1.189,215.1
2024-04-08 18:35:00+00:00,4.062,3.0780000000000003,13.62,63.31,1.429,218.3
2024-04-08 18:40:00+00:00,3.478,2.415,13.62,62.92,1.0490000000000002,220.3
2024-04-08 18:45:00+00:00,3.3339999999999996,2.246,13.57,63.25,1.084,236.1
2024-04-08 18:50:00+00:00,3.2060000000000004,2.07,13.47,64.14,1.331,245.5
2024-04-08 18:55:00+00:00,3.767,2.682,13.42,64.16,1.088,243.6
2024-04-08 19:00:00+00:00,4.033,2.807,13.3,65.08,1.054,238.9
2024-04-08 19:05:00+00:00,3.8569999999999998,2.451,13.15,66.95,1.025,238.3
2024-04-08 19:10:00+00:00,4.1160000000000005,3.1039999999999996,12.99,65.47,1.2919999999999998,233.0
2024-04-08 19:15:00+00:00,4.381,3.222,13.01,64.99,0.995,239.1
2024-04-08 19:20:00+00:00,3.864,2.763,13.02,65.91,0.8190000000000001,246.0
2024-04-08 19:25:00+00:00,3.205,2.106,12.75,69.14,1.0170000000000001,242.9
2024-04-08 19:30:00+00:00,3.295,2.204,12.36,70.47,0.6970000000000001,278.8
2024-04-08 19:35:00+00:00,3.025,1.952,12.37,68.47,0.91,262.9
2024-04-08 19:40:00+00:00,3.2089999999999996,2.23,12.48,67.68,0.69,278.2
2024-04-08 19:45:00+00:00,2.998,2.125,12.57,67.87,0.7829999999999999,302.1
2024-04-08 19:50:00+00:00,3.322,2.233,12.54,68.01,0.742,301.2
2024-04-08 19:55:00+00:00,2.987,2.0069999999999997,12.53,67.95,0.6409999999999999,316.1
2024-04-08 20:00:00+00:00,3.083,2.094,12.58,68.66,0.547,308.3
2024-04-08 20:05:00+00:00,3.304,2.222,12.56,68.52,0.633,288.1
2024-04-08 20:10:00+00:00,3.741,2.613,12.54,69.39,0.963,261.2
2024-04-08 20:15:00+00:00,4.09,2.872,12.47,69.09,0.302,266.8
2024-04-08 20:20:00+00:00,4.636,3.3819999999999997,12.38,69.86,0.317,16.42
2024-04-08 20:25:00+00:00,4.524,3.241,12.23,70.09,0.21100000000000002,37.01
2024-04-08 20:30:00+00:00,4.169,3.0039999999999996,12.2,69.39,0.423,329.3
2024-04-08 20:35:00+00:00,4.211,3.01,12.19,69.03,0.685,351.2
2024-04-08 20:40:00+00:00,3.342,2.266,12.31,68.41,0.993,337.4
2024-04-08 20:45:00+00:00,4.044,2.885,12.07,70.88,1.183,340.0
2024-04-08 20:50:00+00:00,4.409,3.228,12.07,70.31,1.097,358.3
2024-04-08 20:55:00+00:00,3.7939999999999996,2.648,12.19,70.22,0.8590000000000001,351.9
2024-04-08 21:00:00+00:00,3.7769999999999997,2.5810000000000004,12.26,70.75,0.569,336.7
2024-04-08 21:05:00+00:00,3.7430000000000003,2.526,12.3,70.98,0.331,296.4
2024-04-08 21:10:00+00:00,4.243,3.005,11.81,72.99,0.513,345.4
2024-04-08 21:15:00+00:00,2.502,1.6019999999999999,11.84,72.62,0.727,22.27
2024-04-08 21:20:00+00:00,2.806,1.7819999999999998,11.66,73.95,0.606,73.02
2024-04-08 21:25:00+00:00,2.742,1.742,11.37,75.01,1.315,116.4
2024-04-08 21:30:00+00:00,2.7460000000000004,1.784,11.55,74.32,1.104,112.5
2024-04-08 21:35:00+00:00,2.539,1.7790000000000001,11.76,74.33,1.121,126.1
2024-04-08 21:40:00+00:00,2.6210000000000004,1.494,11.83,74.92,0.83,122.0
2024-04-08 21:45:00+00:00,3.491,2.511,11.65,76.23,0.622,110.5
2024-04-08 21:50:00+00:00,4.7139999999999995,3.4360000000000004,11.06,77.67,0.505,96.7
2024-04-08 21:55:00+00:00,4.128,2.949,11.01,75.64,0.6920000000000001,86.1
2024-04-08 22:00:00+00:00,3.9010000000000002,2.806,11.13,76.0,0.633,84.3
2024-04-08 22:05:00+00:00,4.86,3.571,11.09,76.56,0.493,101.9
2024-04-08 22:10:00+00:00,5.32,4.115,11.06,77.69,0.629,117.3
2024-04-08 22:15:00+00:00,4.745,3.554,11.17,77.51,0.612,106.8
2024-04-08 22:20:00+00:00,4.547,3.135,11.25,77.42,0.616,106.5
2024-04-08 22:25:00+00:00,4.553999999999999,3.3360000000000003,11.25,77.24,0.319,100.4
2024-04-08 22:30:00+00:00,6.063,4.743,11.01,77.53,0.424,98.5
2024-04-08 22:35:00+00:00,5.997000000000001,4.687,10.55,80.0,0.546,100.6
2024-04-08 22:40:00+00:00,4.296,2.865,10.49,80.1,0.8690000000000001,95.7
2024-04-08 22:45:00+00:00,2.715,1.761,10.55,80.1,1.101,105.5
2024-04-08 22:50:00+00:00,3.617,2.508,10.28,81.0,0.909,89.5
2024-04-08 22:55:00+00:00,4.697,3.553,10.09,82.1,0.9890000000000001,102.5
2024-04-08 23:00:00+00:00,3.833,2.63,10.16,81.9,0.6629999999999999,136.0
2024-04-08 23:05:00+00:00,3.786,2.3819999999999997,10.16,81.6,0.405,154.6
2024-04-08 23:10:00+00:00,3.991,2.949,10.02,82.2,0.344,137.4
2024-04-08 23:15:00+00:00,3.272,2.217,10.03,82.5,0.5429999999999999,106.3
2024-04-08 23:20:00+00:00,2.3409999999999997,1.431,10.21,80.7,0.325,176.7
2024-04-08 23:25:00+00:00,2.259,1.338,9.61,83.8,0.08900000000000001,173.7
2024-04-08 23:30:00+00:00,1.266,0.867,9.69,84.2,0.39799999999999996,91.8
2024-04-08 23:35:00+00:00,1.097,0.79,9.99,83.3,0.45799999999999996,102.2
2024-04-08 23:40:00+00:00,1.344,0.8640000000000001,10.17,82.8,0.419,107.7
2024-04-08 23:45:00+00:00,2.238,1.315,10.12,83.5,0.301,7.296
2024-04-08 23:50:00+00:00,2.197,1.357,10.1,83.4,0.938,13.84
2024-04-08 23:55:00+00:00,2.138,1.278,10.14,83.5,1.026,37.14
2024-04-09 00:00:00+00:00,2.747,1.976,10.21,83.6,0.929,59.82
2024-04-09 00:05:00+00:00,2.634,1.704,10.35,83.5,0.747,90.2
2024-04-09 00:10:00+00:00,2.263,1.4380000000000002,10.42,83.3,0.58,100.3
2024-04-09 00:15:00+00:00,3.04,2.002,10.42,83.3,0.642,96.5
2024-04-09 00:20:00+00:00,2.8819999999999997,2.08,10.44,83.3,0.525,87.0
2024-04-09 00:25:00+00:00,2.5469999999999997,1.6980000000000002,10.54,83.1,0.196,107.8
2024-04-09 00:30:00+00:00,2.4459999999999997,1.4880000000000002,10.59,83.0,0.0,0.0
2024-04-09 00:35:00+00:00,2.525,1.617,10.61,82.7,0.332,357.0
2024-04-09 00:40:00+00:00,2.589,1.7369999999999999,10.59,83.0,0.853,20.49
2024-04-09 00:45:00+00:00,3.0189999999999997,2.023,10.54,83.4,1.131,26.04
2024-04-09 00:50:00+00:00,2.8819999999999997,1.758,10.51,83.6,0.501,51.68
2024-04-09 00:55:00+00:00,3.342,2.158,10.49,83.6,0.5,87.1
2024-04-09 01:00:00+00:00,3.4760000000000004,2.438,10.49,83.8,0.7120000000000001,104.7
2024-04-09 01:05:00+00:00,4.334,3.113,10.49,83.8,0.7390000000000001,88.7
2024-04-09 01:10:00+00:00,5.14,3.972,10.41,84.2,0.514,77.68
2024-04-09 01:15:00+00:00,5.371,4.1610000000000005,10.33,84.3,0.674,66.9
2024-04-09 01:20:00+00:00,5.761,4.181,10.17,84.8,0.58,68.33
2024-04-09 01:25:00+00:00,5.087,3.742,10.03,85.2,0.7170000000000001,41.39
2024-04-09 01:30:00+00:00,4.662,3.342,9.87,85.7,0.7440000000000001,73.9
2024-04-09 01:35:00+00:00,4.123,2.967,9.79,86.2,0.892,63.53
2024-04-09 01:40:00+00:00,3.515,2.412,9.74,86.5,0.823,70.88
2024-04-09 01:45:00+00:00,3.4,2.342,9.72,86.6,0.716,49.98
2024-04-09 01:50:00+00:00,3.395,2.296,9.67,86.7,0.711,62.04
2024-04-09 01:55:00+00:00,3.2089999999999996,2.21,9.63,87.0,0.20199999999999999,89.8
2024-04-09 02:00:00+00:00,3.478,2.362,9.57,87.1,0.72,91.5
2024-04-09 02:05:00+00:00,3.515,2.386,9.51,87.4,0.745,112.1
2024-04-09 02:10:00+00:00,3.222,2.13,9.47,87.7,0.33799999999999997,119.4
2024-04-09 02:15:00+00:00,3.252,2.199,9.48,87.5,0.183,100.6
2024-04-09 02:20:00+00:00,3.299,2.307,9.41,87.7,0.539,86.0
2024-04-09 02:25:00+00:00,4.059,2.887,9.2,87.8,0.45899999999999996,91.4
2024-04-09 02:30:00+00:00,5.062,3.6919999999999997,9.0,88.1,0.765,111.4
2024-04-09 02:35:00+00:00,4.2780000000000005,2.931,8.86,88.5,1.275,112.2
2024-04-09 02:40:00+00:00,4.337,3.141,8.76,88.7,0.946,106.3
2024-04-09 02:45:00+00:00,4.739,3.5610000000000004,8.65,88.9,0.835,104.1
2024-04-09 02:50:00+00:00,4.119,2.846,8.58,89.2,1.087,113.5
2024-04-09 02:55:00+00:00,3.681,2.434,8.54,89.4,1.2009999999999998,111.5
2024-04-09 03:00:00+00:00,2.496,1.5919999999999999,8.7,89.7,1.202,112.5
2024-04-09 03:05:00+00:00,2.481,1.555,8.88,89.4,1.325,110.5
2024-04-09 03:10:00+00:00,2.213,1.368,8.93,89.0,1.236,107.7
2024-04-09 03:15:00+00:00,2.675,1.655,8.93,88.9,0.9740000000000001,104.4
2024-04-09 03:20:00+00:00,2.784,1.8330000000000002,8.98,88.8,0.8440000000000001,101.0
2024-04-09 03:25:00+00:00,3.0,1.882,9.01,88.6,1.054,110.1
2024-04-09 03:30:00+00:00,2.888,1.935,9.02,88.3,1.2990000000000002,116.7
2024-04-09 03:35:00+00:00,2.693,1.854,9.0,88.2,1.2930000000000001,123.3
2024-04-09 03:40:00+00:00,3.408,2.252,8.96,88.1,1.604,121.4
2024-04-09 03:45:00+00:00,3.1060000000000003,1.9769999999999999,8.88,88.1,1.361,107.9
2024-04-09 03:50:00+00:00,3.7060000000000004,2.434,8.74,88.5,1.515,113.8
2024-04-09 03:55:00+00:00,3.6319999999999997,2.431,8.68,88.5,1.605,111.4
2024-04-09 04:00:00+00:00,3.8930000000000002,2.603,8.61,88.6,1.5219999999999998,104.9
2024-04-09 04:05:00+00:00,4.135,2.8160000000000003,8.59,88.5,1.485,107.0
2024-04-09 04:10:00+00:00,3.748,2.653,8.61,88.2,1.7369999999999999,113.4
2024-04-09 04:15:00+00:00,4.35,3.136,8.53,88.0,1.712,111.5
2024-04-09 04:20:00+00:00,5.294,3.786,8.4,88.3,1.486,109.4
2024-04-09 04:25:00+00:00,5.822,4.601,8.3,88.3,0.9540000000000001,94.1
2024-04-09 04:30:00+00:00,6.7379999999999995,5.167000000000001,8.19,88.5,0.86,101.1
2024-04-09 04:35:00+00:00,8.35,7.01,8.12,88.6,1.067,93.7
2024-04-09 04:40:00+00:00,10.6,9.24,8.14,88.7,0.8240000000000001,100.8
2024-04-09 04:45:00+00:00,12.64,11.19,8.22,88.5,0.748,89.9
2024-04-09 04:50:00+00:00,13.78,12.48,8.37,87.8,0.8059999999999999,101.5
2024-04-09 04:55:00+00:00,17.75,16.46,8.45,87.1,0.804,94.5
2024-04-09 05:00:00+00:00,24.85,23.05,8.42,87.0,0.978,95.9
2024-04-09 05:05:00+00:00,28.7,27.26,8.4,87.0,1.073,76.34
2024-04-09 05:10:00+00:00,31.32,29.92,8.44,87.0,1.38,85.6
2024-04-09 05:15:00+00:00,35.19,33.64,8.5,86.8,1.662,86.1
2024-04-09 05:20:00+00:00,39.67,38.17,8.52,86.9,1.626,94.2
2024-04-09 05:25:00+00:00,45.77,43.69,8.66,86.1,1.676,97.2
2024-04-09 05:30:00+00:00,53.26,50.16,8.8,85.2,1.6980000000000002,99.9
2024-04-09 05:35:00+00:00,59.52,53.69,8.88,84.8,1.7719999999999998,102.7
2024-04-09 05:40:00+00:00,61.31,54.13,8.93,84.7,1.9269999999999998,95.0
2024-04-09 05:45:00+00:00,68.11,60.14,9.02,84.2,2.046,97.7
2024-04-09 05:50:00+00:00,66.74,63.29,9.15,84.0,1.829,101.2
2024-04-09 05:55:00+00:00,71.6,64.2,9.18,84.0,1.854,101.9
2024-04-09 06:00:00+00:00,77.86,68.52,9.24,84.0,1.686,104.4
2024-04-09 06:05:00+00:00,72.11,68.27,9.26,84.2,1.595,108.7
2024-04-09 06:10:00+00:00,70.95,67.96,9.33,84.2,1.642,103.0
2024-04-09 06:15:00+00:00,65.5,62.14,9.5,83.7,1.58,84.6
2024-04-09 06:20:00+00:00,57.7,55.58,9.58,83.8,1.454,80.9
2024-04-09 06:25:00+00:00,60.27,58.26,9.62,84.2,1.216,89.9
2024-04-09 06:30:00+00:00,60.38,58.45,9.68,84.3,1.135,98.0
2024-04-09 06:35:00+00:00,56.66,54.87,9.74,84.4,0.988,95.3
2024-04-09 06:40:00+00:00,50.29,48.52,9.8,84.3,1.288,104.0
2024-04-09 06:45:00+00:00,43.76,42.31,9.85,84.6,1.3319999999999999,103.2
2024-04-09 06:50:00+00:00,64.37,62.78,9.93,84.9,1.5119999999999998,103.3
2024-04-09 06:55:00+00:00,79.14,76.3,10.06,85.1,1.12,99.8
2024-04-09 07:00:00+00:00,94.8,90.7,10.22,85.2,1.381,81.6
2024-04-09 07:05:00+00:00,120.2,115.7,10.37,85.6,1.4769999999999999,110.9
2024-04-09 07:10:00+00:00,121.3,117.5,10.53,86.0,1.2990000000000002,97.0
2024-04-09 07:15:00+00:00,148.8,140.6,10.8,85.6,1.396,96.9
2024-04-09 07:20:00+00:00,234.1,211.2,11.08,85.1,1.6869999999999998,77.47
2024-04-09 07:25:00+00:00,229.6,219.7,11.27,84.7,1.9580000000000002,72.78
2024-04-09 07:30:00+00:00,274.6,215.1,11.38,84.4,2.28,82.9
2024-04-09 07:35:00+00:00,312.7,236.0,11.53,84.2,2.0180000000000002,89.0
2024-04-09 07:40:00+00:00,256.5,240.8,11.58,84.4,1.82,91.9
2024-04-09 07:45:00+00:00,406.8,289.9,11.67,84.3,1.89,97.3
2024-04-09 07:50:00+00:00,397.2,267.4,11.86,84.0,1.9369999999999998,81.4
2024-04-09 07:55:00+00:00,252.7,214.7,11.85,83.9,2.24,79.67
2024-04-09 08:00:00+00:00,195.5,185.3,11.7,84.2,2.1,85.6
2024-04-09 08:05:00+00:00,115.3,111.6,11.59,84.5,1.953,88.5
2024-04-09 08:10:00+00:00,121.1,117.1,11.5,84.9,1.97,99.3
2024-04-09 08:15:00+00:00,122.3,117.8,11.53,85.1,2.193,97.9
2024-04-09 08:20:00+00:00,93.0,90.0,11.57,85.4,2.19,93.5
2024-04-09 08:25:00+00:00,60.59,58.67,11.6,85.4,2.263,87.4
2024-04-09 08:30:00+00:00,33.47,32.1,11.62,85.6,2.498,83.8
2024-04-09 08:35:00+00:00,45.74,43.56,11.64,85.8,2.4219999999999997,79.05
2024-04-09 08:40:00+00:00,104.4,99.1,11.72,86.0,2.431,75.74
2024-04-09 08:45:00+00:00,88.4,84.3,11.86,85.9,2.5869999999999997,82.3
